Referencia;Nome;Categoria;Preco;Imagem;Preco Final;Id Categoria;Ativo
P.10.0060;Bainha DRT ST50/90;  Bainhas De Suspensão ;57,32;https://motoxpert.pt/web/image/product.template/1296/image?unique=14ab1f2;70,5036;56;1
P.07.0261;Bainha DRT, SOLANA;  Bainhas De Suspensão ;44,72;https://motoxpert.pt/web/image/product.template/1295/image?unique=58ea12b;55,0056;56;1
P.10.0028;Bainha DRT Predator;  Bainhas De Suspensão ;73,17;https://motoxpert.pt/web/image/product.template/1294/image?unique=d2b41ad;89,9991;56;1
P.10.0071;Bainha DRT, GORILLA/MONKEY 50;  Bainhas De Suspensão ;60,98;https://motoxpert.pt/web/image/product.template/1293/image?unique=b1adfe7;75,0054;56;1
P.10.0032;Bainha DRT Explorer  ;  Bainhas De Suspensão ;65,04;https://motoxpert.pt/web/image/product.template/1292/image?unique=12af099;79,9992;56;1
P.10.0064;Bainha DRT CUB;  Bainhas De Suspensão ;65,04;https://motoxpert.pt/web/image/product.template/1291/image?unique=55af0b9;79,9992;56;1
P.10.0024;Bainha DRT, CITY RUNNER, ADVENTURE;  Bainhas De Suspensão ;58,54;https://motoxpert.pt/web/image/product.template/1290/image?unique=0785929;72,0042;56;1
P.10.0035;Bainha DRT, SKYMAX;  Bainhas De Suspensão ;60,98;https://motoxpert.pt/web/image/product.template/1289/image?unique=eb4353a;75,0054;56;1
P6767;Bainha (UPSD), Alt: 700mm, Eixo: Ø 12mm, TOX (KNIGHT MD02) / PITBIKE ;  Bainhas De Suspensão ;80,49;https://motoxpert.pt/web/image/product.template/9047/image?unique=476cfcf;99,0027;56;1
M51400-FT09-0000;Bainha DRT, NECO (ALEXONE 125);  Bainhas De Suspensão ;81,26;https://motoxpert.pt/web/image/product.template/18895/image?unique=7b97aa3;99,9498;56;1
M51500-FT09-0000;Bainha ESQ, NECO (ALEXONE 125);  Bainhas De Suspensão ;81,26;https://motoxpert.pt/web/image/product.template/18896/image?unique=39b595d;99,9498;56;1
P5704;Retentor / Vedante de Bainha (x2) 41x54x11, BULLIT (HERO);  Bainhas De Suspensão ;15,45;https://motoxpert.pt/web/image/product.template/8105/image?unique=bc11afe;19,0035;56;1
YC50-0415;Retentor / Vedante Bainha (50A - 25X35X10), YCF;  Bainhas De Suspensão ;6,5;https://motoxpert.pt/web/image/product.template/4357/image?unique=334e1d4;7,995;56;1
YC110-0440;Retentor / Vedante Bainha (33X46X11), YCF / PITBIKE;  Bainhas De Suspensão ;6,5;https://motoxpert.pt/web/image/product.template/4356/image?unique=d0c8a04;7,995;56;1
YC110-0443;Retentor / Vedante Bainha (33X45X10) (CADA), YCF;  Bainhas De Suspensão ;6,5;https://motoxpert.pt/web/image/product.template/4355/image?unique=d0c8a04;7,995;56;1
PROC000192;Guarda-pós 41x54mm (x2), BULLIT (HERO);  Bainhas De Suspensão ;12,66;https://motoxpert.pt/web/image/product.template/8721/image?unique=9487074;15,5718;56;1
P.16.0078.0053;Retentor / Vedante bainha (33X45X10.5) (cada), PITBIKE;  Bainhas De Suspensão ;4,88;https://motoxpert.pt/web/image/product.template/2214/image?unique=d0c8a04;6,0024;56;1
XF125GY-B(G).31.2-00BLA;Bainha ESQ, BULLIT (HERO);  Bainhas De Suspensão ;260,57;https://motoxpert.pt/web/image/product.template/8541/image?unique=acfcea1;320,5011;56;1
XF125GY-B(G).31.1-00BLA;Bainha DRT, BULLIT (HERO);  Bainhas De Suspensão ;260,57;https://motoxpert.pt/web/image/product.template/8543/image?unique=48bc5bd;320,5011;56;1
P5669;Tampa plastica (por cima), da Bainha, TOX (MD04 / SAKER) MINI-DIRT 49;  Bainhas De Suspensão ;2,44;https://motoxpert.pt/web/image/product.template/8121/image?unique=531e707;3,0012;56;1
P900;KIT - Bainhas (ESQ+DRT) L:525mm, TOX (MD04 / SAKER) MINI-DIRT 49;  Bainhas De Suspensão ;39,84;https://motoxpert.pt/web/image/product.template/4199/image?unique=db0ee04;49,0032;56;1
P3068;KIT - Bainhas (UPSD), ESQ+DRT, Alt: 615mm, Eixo: Ø 12mm, PITBIKE ANTIGA (B);  Bainhas De Suspensão ;60,98;https://motoxpert.pt/web/image/product.template/6712/image?unique=2ee184f;75,0054;56;1
;Bainhas (REGULÁVEIS), YCF, PITBIKE;  Bainhas De Suspensão ;243,09;https://motoxpert.pt/web/image/product.template/18897/image?unique=4a78916;299,0007;56;1
PROD7522;Bainhas (REGULÁVEIS), YCF, PITBIKE;  Bainhas De Suspensão ;243,09;https://motoxpert.pt/web/image/product.template/4302/image?unique=4a78916;299,0007;56;1
51400-ALA6-9000-A/B-SILV;Bainha DRT, NECO (AZZURO 50/125) (Cinza Prata);  Bainhas De Suspensão ;40,61;https://motoxpert.pt/web/image/product.template/9006/image?unique=41a0865;49,9503;56;1
51500-ALA6-9000-A/B-SILV;Bainha ESQ, NECO (AZZURO 50/125) (Cinza Prata) ;  Bainhas De Suspensão ;40,61;https://motoxpert.pt/web/image/product.template/9005/image?unique=41904b0;49,9503;56;1
P1923;Suspensão Invertida com Mesas ( Alt. 90cm / Bainhas Ø 43mm ) MIKILON;  Bainhas De Suspensão ;243,08;https://motoxpert.pt/web/image/product.template/5221/image?unique=6d06d25;298,9884;56;1
P2107;Bainha DRT SKYTEAM (BUBBLY);  Bainhas De Suspensão ;60,98;https://motoxpert.pt/web/image/product.template/5866/image?unique=55af0b9;75,0054;56;1
P2248;KIT RETENTORES 33X46X10.5, HONDA SUZUKI PREDATOR 250;  Bainhas De Suspensão ;12,2;https://motoxpert.pt/web/image/product.template/6624/image?unique=90a9546;15,006;56;1
P2252;Retentor (x2) 30x42x10.5mm;  Bainhas De Suspensão ;13,01;https://motoxpert.pt/web/image/product.template/6623/image?unique=e5bbf4a;16,0023;56;1
P4069;KIT - Bainhas (ESQ+DRT), GUEWER (ZWD-TT);  Bainhas De Suspensão ;57,32;https://motoxpert.pt/web/image/product.template/7540/image?unique=f6a7b2c;70,5036;56;1
P4085;Borracha para protecção bainha (pequena) YAMASAKI;  Bainhas De Suspensão ;0;https://motoxpert.pt/web/image/product.template/7881/image?unique=2f85c24;0;56;1
P4086;Borracha para protecção bainha (grande) YAMASAKI;  Bainhas De Suspensão ;4,47;https://motoxpert.pt/web/image/product.template/7880/image?unique=2f85c24;5,4981;56;1
P4369;KIT Bainhas, GUEWER (ZWD 306);  Bainhas De Suspensão ;32,59;https://motoxpert.pt/web/image/product.template/7373/image?unique=737aee7;40,0857;56;1
P4468;Bainha DRT, BAOTIAN (BT125T-2);  Bainhas De Suspensão ;77,24;https://motoxpert.pt/web/image/product.template/7283/image?unique=9990f9b;95,0052;56;1
P4677;Retentor (x2) 31x43x10.5mm;  Bainhas De Suspensão ;12,2;https://motoxpert.pt/web/image/product.template/7198/image?unique=01ad3de;15,006;56;1
P4888;Retentor / Vedante bainha (x2) (27X37X7.5), SCOOTER;  Bainhas De Suspensão ;6,5;https://motoxpert.pt/web/image/product.template/7042/image?unique=f8166cb;7,995;56;1
YC110-0470;KIT Reparação Bainhas ZL 33x46, YCF / PITBIKE;  Bainhas De Suspensão ;15,45;https://motoxpert.pt/web/image/product.template/7034/image?unique=d0c8a04;19,0035;56;1
XF125R(D).31.2-00BLA;Bainha ESQ, BULLIT (HUNT) (Preto);  Bainhas De Suspensão ;243,09;https://motoxpert.pt/web/image/product.template/8174/image?unique=d0c8a04;299,0007;56;1
XF125R(D).31.1-00BLA;Bainha DRT, BULLIT (HUNT) (Preto);  Bainhas De Suspensão ;243,09;https://motoxpert.pt/web/image/product.template/8173/image?unique=d0c8a04;299,0007;56;1
P5842;Retentor / Vedante de Bainha 38x50x10.5, BULLIT (HUNT / SPIRIT);  Bainhas De Suspensão ;8,12;https://motoxpert.pt/web/image/product.template/8009/image?unique=bf5906d;9,9876;56;1
XF125R-C.31.2-00GOLD;Bainha ESQ, BULLIT (SPIRIT) (Dourada);  Bainhas De Suspensão ;267,48;https://motoxpert.pt/web/image/product.template/9402/image?unique=d0c8a04;329,0004;56;1
XF125R-C.31.1-00GOLD;Bainha DRT, BULLIT (SPIRIT);  Bainhas De Suspensão ;267,48;https://motoxpert.pt/web/image/product.template/9401/image?unique=d0c8a04;329,0004;56;1
YC110-0400-11;Kit Bainhas, YCF (LITE) / PITBIKE;  Bainhas De Suspensão ;80,49;https://motoxpert.pt/web/image/product.template/9344/image?unique=f6b3249;99,0027;56;1
P6700;Retentor (jogo) / Vedante de Bainha (27x39x10.5), NARAKU / SCOOTER ;  Bainhas De Suspensão ;7,72;https://motoxpert.pt/web/image/product.template/9100/image?unique=d0c8a04;9,4956;56;1
M51400-ALA6-9000-A/B-BLACK;Bainha DRT, NECO (AZZURO 125);  Bainhas De Suspensão ;40,61;https://motoxpert.pt/web/image/product.template/9064/image?unique=d68985c;49,9503;56;1
PROD13603;Tirante Direcção c/ Rotulas , TOX (BIGFOOT 90 / A504XK) / ATV90-110;  Triângulos E Mangas D'eixo ;16,26;https://motoxpert.pt/web/image/product.template/36582/image?unique=4ca0893;19,9998;57;1
PROD9084;Triangulo FRT BAIXO (ESQ/DRT),ATV150/250 (Azul);  Triângulos E Mangas D'eixo ;29,27;https://motoxpert.pt/web/image/product.template/32008/image?unique=64cd2be;36,0021;57;1
PROD1669;Tirante de Direcção 45/130mm;  Triângulos E Mangas D'eixo ;0;https://motoxpert.pt/web/image/product.template/15841/image?unique=2f85c24;0;57;1
PROD8812;Tirante de Direcção 45/130mm;  Triângulos E Mangas D'eixo ;16,22;https://motoxpert.pt/web/image/product.template/15581/image?unique=2f85c24;19,9506;57;1
P5035;Kit Casquilhos + Espaçador, do Triangulo FRT, ATV90 (MADOX);  Triângulos E Mangas D'eixo ;8,13;https://motoxpert.pt/web/image/product.template/8546/image?unique=6ae04fe;9,9999;57;1
P2027;Tirante de direcção c/ rotulas 320mm;  Triângulos E Mangas D'eixo ;24,39;https://motoxpert.pt/web/image/product.template/5843/image?unique=d0c8a04;29,9997;57;1
P2029;Tirante de direcção c/ rotulas 195mm;  Triângulos E Mangas D'eixo ;16,26;https://motoxpert.pt/web/image/product.template/5842/image?unique=d0c8a04;19,9998;57;1
P2031;Tirante de direcção c/ rotulas (Tirante:120mm / Rotula a Rotula:190mm);  Triângulos E Mangas D'eixo ;16,26;https://motoxpert.pt/web/image/product.template/5841/image?unique=8d18cfa;19,9998;57;1
P2026;Tirante de direcção c/ rotulas (L:305MM), ATV110;  Triângulos E Mangas D'eixo ;24,39;https://motoxpert.pt/web/image/product.template/5839/image?unique=474061b;29,9997;57;1
P2028;Tirante de direcção c/ rotulas 170mm;  Triângulos E Mangas D'eixo ;16,26;https://motoxpert.pt/web/image/product.template/5838/image?unique=2f2907e;19,9998;57;1
P1613;Tirante com Rotulas da Barra Estabilizadora ATV300;  Triângulos E Mangas D'eixo ;32,52;https://motoxpert.pt/web/image/product.template/5778/image?unique=b5d9291;39,9996;57;1
P2057;Manga de Eixo DRT (c/ suporte p/ travão TRAS), ATV49, QD01;  Triângulos E Mangas D'eixo ;8,13;https://motoxpert.pt/web/image/product.template/5706/image?unique=5379a43;9,9999;57;1
P2065;Manga de Eixo ESQ (sem suporte Pinça Travão ), ATV49, QD01 ;  Triângulos E Mangas D'eixo ;4,88;https://motoxpert.pt/web/image/product.template/5705/image?unique=5379a43;6,0024;57;1
P2064;Manga de Eixo DRT (sem suporte Pinça Travão ), ATV49, QD01 ;  Triângulos E Mangas D'eixo ;4,88;https://motoxpert.pt/web/image/product.template/5703/image?unique=5379a43;6,0024;57;1
7.020.025;Fole da Manga d'eixo, GTS250;  Triângulos E Mangas D'eixo ;5,69;https://motoxpert.pt/web/image/product.template/4480/image?unique=23791ea;6,9987;57;1
P.38.0009;Rotula 18x1,5 (da ponta do triangulo) Dazon 1100  F18×1.5;  Triângulos E Mangas D'eixo ;30,49;https://motoxpert.pt/web/image/product.template/3596/image?unique=1a3d11a;37,5027;57;1
P.38.0010;Rotula 16x1,5 (da fixação do triangulo) (1/2, rotula) Dazon 1100  F16×1.5;  Triângulos E Mangas D'eixo ;22,76;https://motoxpert.pt/web/image/product.template/3595/image?unique=1a3d11a;27,9948;57;1
P.44.0051;Protecçao tras ESQ do triangulo ATV500;  Triângulos E Mangas D'eixo ;12,2;https://motoxpert.pt/web/image/product.template/3574/image?unique=55af0b9;15,006;57;1
P.44.0052;Protecçao tras DRT do triangulo ATV500;  Triângulos E Mangas D'eixo ;12,2;https://motoxpert.pt/web/image/product.template/3573/image?unique=55af0b9;15,006;57;1
P.30.0015;Porca Castelo M12x1.25, das Rotulas ATV90/110, ATV150/250, das Manga d'eixo TBM GTS, GTR250;  Triângulos E Mangas D'eixo ;1,87;https://motoxpert.pt/web/image/product.template/3560/image?unique=b221981;2,3001;57;1
P.38.0045;Barra Estabilizadora completa ( c/ tirantes ) ATV500;  Triângulos E Mangas D'eixo ;73,17;https://motoxpert.pt/web/image/product.template/3420/image?unique=b5d9291;89,9991;57;1
P.18.0118;Cubo c/ manga d´eixo FRT DRT(completo) Dazon 1100  ;  Triângulos E Mangas D'eixo ;161,79;https://motoxpert.pt/web/image/product.template/2360/image?unique=55af0b9;199,0017;57;1
P.07.0073;Manga d´eixo FRT DRT GTS 250 ;  Triângulos E Mangas D'eixo ;81,3;https://motoxpert.pt/web/image/product.template/1963/image?unique=2f85c24;99,999;57;1
P.05.0143;Triangulo TRAS (ESQ/DRT) cima ATV500;  Triângulos E Mangas D'eixo ;85,37;https://motoxpert.pt/web/image/product.template/1719/image?unique=9239887;105,0051;57;1
P.05.0161;Triangulo TRAS ESQ BAIXO, ATV GTX 300;  Triângulos E Mangas D'eixo ;29,27;https://motoxpert.pt/web/image/product.template/1718/image?unique=9239887;36,0021;57;1
P.05.0145;Triangulo TRAS ESQ baixo ATV500??;  Triângulos E Mangas D'eixo ;109,76;https://motoxpert.pt/web/image/product.template/1717/image?unique=31535dc;135,0048;57;1
P.05.0160;Triangulo TRAS DRT BAIXO, ATV GTX 300;  Triângulos E Mangas D'eixo ;29,27;https://motoxpert.pt/web/image/product.template/1716/image?unique=d73f138;36,0021;57;1
P.05.0142;Triangulo TRAS DRT baixo ATV500;  Triângulos E Mangas D'eixo ;109,76;https://motoxpert.pt/web/image/product.template/1715/image?unique=9239887;135,0048;57;1
P.05.0087;Triangulo TRAS CIMA ESQ XY500 GK (4x4)  ;  Triângulos E Mangas D'eixo ;42,68;https://motoxpert.pt/web/image/product.template/1714/image?unique=74fd3d5;52,4964;57;1
P.05.0163;Triangulo TRAS CIMA DRT XY500 GK (4x4)  ;  Triângulos E Mangas D'eixo ;42,68;https://motoxpert.pt/web/image/product.template/1713/image?unique=3dd464c;52,4964;57;1
P.05.0089;Triangulo TRAS BAIXO (ESQ/DRT) XY500 GK (4x4)  ;  Triângulos E Mangas D'eixo ;77,24;https://motoxpert.pt/web/image/product.template/1712/image?unique=5a70418;95,0052;57;1
P.07.0175;Triangulo FRT (ESQ/DRT) CIMA,  ATV250 UTV;  Triângulos E Mangas D'eixo ;29,27;https://motoxpert.pt/web/image/product.template/1711/image?unique=b363c72;36,0021;57;1
P.05.0167;Triangulo FRT (ESQ/DRT) CIMA, ATV150/250 ANTIGA;  Triângulos E Mangas D'eixo ;29,27;https://motoxpert.pt/web/image/product.template/1710/image?unique=120b12a;36,0021;57;1
P.07.0177;Triangulo FRT (ESQ/DRT) BAIXO, ATV250 UTV;  Triângulos E Mangas D'eixo ;29,27;https://motoxpert.pt/web/image/product.template/1709/image?unique=d52ab4f;36,0021;57;1
P.07.0243;Triangulo FRT ESQ CIMA, RENLI 500;  Triângulos E Mangas D'eixo ;71,22;https://motoxpert.pt/web/image/product.template/1708/image?unique=99b5cba;87,6006;57;1
P.05.0157;Triangulo FRT ESQ CIMA, ATV GTX 300;  Triângulos E Mangas D'eixo ;29,27;https://motoxpert.pt/web/image/product.template/1707/image?unique=9239887;36,0021;57;1
P.05.0146;Triangulo FRT ESQ  cima ATV500;  Triângulos E Mangas D'eixo ;93,5;https://motoxpert.pt/web/image/product.template/1706/image?unique=81c5b57;115,005;57;1
P.07.0246;Triangulo FRT ESQ BAIXO, RENLI 500;  Triângulos E Mangas D'eixo ;80,49;https://motoxpert.pt/web/image/product.template/1705/image?unique=9239887;99,0027;57;1
P.05.0159;Triangulo FRT ESQ BAIXO, ATV GTX 300;  Triângulos E Mangas D'eixo ;29,27;https://motoxpert.pt/web/image/product.template/1704/image?unique=4a3d2ae;36,0021;57;1
P.05.0147;Triangulo FRT ESQ baixo ATV500;  Triângulos E Mangas D'eixo ;48,78;https://motoxpert.pt/web/image/product.template/1703/image?unique=740a81c;59,9994;57;1
PROD11305;Coluna de Direcção (L:650mm) (Do topo aos tirantes:600mm) ATV 200-250 (ANTIGA);  T De Direcção, Testa E Colunas ;48,78;https://motoxpert.pt/web/image/product.template/34253/image?unique=d4a3e7b;59,9994;58;1
PROD11304;Coluna de Direcção (L:675mm) (Do topo aos tirantes : 540mm) ATV 200-250 (ANTIGA);  T De Direcção, Testa E Colunas ;48,78;https://motoxpert.pt/web/image/product.template/34252/image?unique=7e308a1;59,9994;58;1
PROD9240;Coluna de Direcção (L:385mm) (Do topo aos tirantes : 300mm) MINI-ATV 49 (ANTIGA);  T De Direcção, Testa E Colunas ;28,46;https://motoxpert.pt/web/image/product.template/32180/image?unique=9cd258e;35,0058;58;1
PROD9234;Coluna de Direcção (Do topo aos tirantes : 320mm) MINI-ATV49 (ANTIGA);  T De Direcção, Testa E Colunas ;32,52;https://motoxpert.pt/web/image/product.template/32174/image?unique=7503ef3;39,9996;58;1
YC110-0222-01;Espaçador CNC 20MM, p/ Abraçadeira de Guiador (Não Ajustável), YCF / PITBIKE;  T De Direcção, Testa E Colunas ;8,13;https://motoxpert.pt/web/image/product.template/8673/image?unique=01aa932;9,9999;58;1
P1434;Abraçadeira de Baixo FIXADOR GUIADOR ST50/90;  T De Direcção, Testa E Colunas ;4,07;https://motoxpert.pt/web/image/product.template/5781/image?unique=fdb3db2;5,0061;58;1
P1435;Abraçadeiras GUIADOR  22mm;  T De Direcção, Testa E Colunas ;8,13;https://motoxpert.pt/web/image/product.template/5780/image?unique=63ac66e;9,9999;58;1
YC110-02-038GR;T da Direcção (Completo) 48/48, START 2014 (Verde), YCF;  T De Direcção, Testa E Colunas ;80,49;https://motoxpert.pt/web/image/product.template/5036/image?unique=2f85c24;99,0027;58;1
YC110-02-041BKM;T da Direcção (Completo) 48/45, START 2014 (Preto Mate), YCF;  T De Direcção, Testa E Colunas ;121,14;https://motoxpert.pt/web/image/product.template/4064/image?unique=c6f2940;149,0022;58;1
YC110-02-041GYM;T da Direcção (Completo) 48/45, START 2014 (Cinza Mate), YCF;  T De Direcção, Testa E Colunas ;121,14;https://motoxpert.pt/web/image/product.template/4063/image?unique=ef3e2f8;149,0022;58;1
YC110-02-044RD;T da Direcção (Completo) 48/48, START 2014 (Vermelho), YCF;  T De Direcção, Testa E Colunas ;80,49;https://motoxpert.pt/web/image/product.template/3632/image?unique=8158166;99,0027;58;1
P.40.0009;Suporte do guiador, GORILLA / MONKEY / SKYMAX;  T De Direcção, Testa E Colunas ;47,15;https://motoxpert.pt/web/image/product.template/3609/image?unique=fdb3db2;57,9945;58;1
P.40.0004;Parafuso de aperto do guiador, GORILLA / SKYMAX;  T De Direcção, Testa E Colunas ;5,85;https://motoxpert.pt/web/image/product.template/3541/image?unique=baddd73;7,1955;58;1
P.44.0026;Chapa de aperto do guiador e canhão de ignição Predator;  T De Direcção, Testa E Colunas ;21,54;https://motoxpert.pt/web/image/product.template/3326/image?unique=2f6f8fd;26,4942;58;1
YC110-0203-08;Abraçadeira Guiador Ø28.6 (Altura 75mm), YCF / PITBIKE;  T De Direcção, Testa E Colunas ;31,71;https://motoxpert.pt/web/image/product.template/3259/image?unique=299db47;39,0033;58;1
P.07.0108;T da Direcção SKYTEAM (SKYMAX 50);  T De Direcção, Testa E Colunas ;60,97;https://motoxpert.pt/web/image/product.template/2089/image?unique=55af0b9;74,9931;58;1
P.07.0166;Coluna de Direcção (L:435mm) (Do topo ao tirantes : 320mm) MINI-ATV49 (ANTIGA);  T De Direcção, Testa E Colunas ;32,52;https://motoxpert.pt/web/image/product.template/1741/image?unique=ab4b3f7;39,9996;58;1
P.07.0251;Testa de Direcção (CIMA), ST50/90, PBR;  T De Direcção, Testa E Colunas ;16,26;https://motoxpert.pt/web/image/product.template/1688/image?unique=8112391;19,9998;58;1
P.07.0114;Testa da direcção (CIMA) GORILLA/MONKEY, BUBBLY;  T De Direcção, Testa E Colunas ;30,49;https://motoxpert.pt/web/image/product.template/1687/image?unique=8112391;37,5027;58;1
P.07.0237;T de direcção CUB;  T De Direcção, Testa E Colunas ;60,98;https://motoxpert.pt/web/image/product.template/1682/image?unique=44eac46;75,0054;58;1
P.07.0247;T da Direcção, VITORIA;  T De Direcção, Testa E Colunas ;77,24;https://motoxpert.pt/web/image/product.template/1681/image?unique=3c0f464;95,0052;58;1
P.07.0030;T da Direcção Viper  ;  T De Direcção, Testa E Colunas ;56,91;https://motoxpert.pt/web/image/product.template/1680/image?unique=2d51d93;69,9993;58;1
